,timestamp,open,high,low,close,volume
514,2019-01-03,12.78,12.78,12.78,12.78,3
513,2019-01-04,12.15,12.15,12.15,12.15,351
512,2019-01-07,11.55,12.15,11.55,11.55,594
511,2019-01-08,11.55,11.55,11.55,11.55,1
510,2019-01-10,12.05,12.1,12.05,12.05,95200
509,2019-01-14,12.05,12.05,12.05,12.05,95100
508,2019-01-15,12.05,12.05,12.0,12.03,95500
507,2019-01-16,12.05,12.05,12.04,12.05,99432
506,2019-01-17,12.05,12.65,12.05,12.63,1300
505,2019-01-18,13.25,13.25,12.02,12.02,98950
504,2019-01-21,11.42,12.0,11.42,12.0,1900
503,2019-01-24,12.59,12.59,12.0,12.0,84242
502,2019-01-31,12.58,12.58,11.4,11.4,150
501,2019-02-04,11.4,11.95,11.4,11.95,1300
500,2019-02-05,12.5,12.5,12.45,12.45,3000
499,2019-02-06,11.85,11.85,11.85,11.85,600
498,2019-02-08,11.3,11.3,11.3,11.3,1000
497,2019-03-13,11.3,11.3,11.3,11.3,10
496,2019-03-14,10.74,11.84,10.74,11.25,356
495,2019-03-19,10.69,11.1,10.69,11.1,151
494,2019-03-20,11.64,11.64,11.64,11.64,135
493,2019-04-08,12.2,12.2,12.2,12.2,1
492,2019-05-07,12.15,12.15,12.15,12.15,10
491,2019-05-09,12.0,12.0,12.0,12.0,506
490,2019-05-30,12.0,12.0,12.0,12.0,4
489,2019-06-13,12.0,12.0,12.0,12.0,31
488,2019-06-14,11.4,12.55,11.4,12.55,13
487,2019-06-19,11.95,13.15,11.95,13.15,205
486,2019-07-02,13.15,13.15,13.15,13.15,100
485,2019-07-29,13.15,13.15,13.15,13.15,1
484,2019-07-30,13.15,13.15,13.15,13.15,106
483,2019-09-23,12.5,12.5,12.5,12.5,400
482,2019-09-24,13.12,13.12,13.1,13.1,33
481,2019-09-26,13.7,13.7,13.7,13.7,1
480,2019-09-27,13.02,13.02,13.02,13.02,10
479,2019-10-07,12.37,12.37,12.37,12.37,170
478,2019-10-09,11.8,11.8,11.8,11.8,54
477,2019-10-10,11.8,11.8,11.8,11.8,250
476,2019-10-16,11.8,11.8,11.8,11.8,10
475,2019-11-01,11.6,11.6,11.6,11.6,773
474,2019-11-04,11.1,11.1,11.1,11.1,90
473,2019-12-04,10.55,10.55,10.55,10.55,150
472,2019-12-10,10.55,10.55,10.55,10.55,115
471,2019-12-12,10.03,10.03,10.03,10.03,8
470,2019-12-13,9.6,9.6,9.6,9.6,5
469,2019-12-16,9.2,9.2,9.2,9.2,7
468,2019-12-17,8.8,9.66,8.74,9.66,96
467,2019-12-19,9.18,9.6,9.18,9.6,93
466,2019-12-20,9.12,9.12,9.12,9.12,53
465,2020-01-02,8.67,8.67,8.67,8.67,12
464,2020-01-16,8.67,8.67,8.67,8.67,200
463,2020-01-20,8.67,8.67,8.67,8.67,1763
462,2020-01-21,8.45,8.45,8.45,8.45,100
461,2020-01-22,8.87,8.87,8.87,8.87,200
460,2020-01-23,9.31,9.31,9.31,9.31,197
459,2020-01-24,9.3,9.3,9.05,9.18,200
458,2020-02-04,9.45,9.45,9.45,9.45,60
457,2020-02-19,9.9,9.9,9.9,9.9,10
456,2020-04-07,9.41,9.41,9.41,9.41,3
455,2020-04-08,8.94,8.94,8.94,8.94,108
454,2020-04-13,8.5,8.5,8.5,8.5,1210
453,2020-04-20,8.9,8.9,8.9,8.9,150
452,2020-04-30,9.3,9.3,9.3,9.3,1
451,2020-05-04,9.75,9.75,8.84,9.66,652
450,2020-05-06,9.66,9.66,9.66,9.66,1
449,2020-05-13,9.8,9.8,9.8,9.8,1
448,2020-05-20,10.25,10.25,9.35,9.35,526
447,2020-05-21,9.35,9.35,9.35,9.35,100
446,2020-05-22,9.0,9.0,9.0,9.0,275
445,2020-05-26,9.0,9.0,9.0,9.0,50
444,2020-05-28,9.0,9.0,9.0,9.0,350
443,2020-05-29,8.55,9.0,8.55,8.55,225
442,2020-06-01,8.13,8.13,8.13,8.13,425
441,2020-06-03,8.13,8.13,8.13,8.13,10
440,2020-06-04,8.5,8.5,8.5,8.5,190
439,2020-06-09,8.55,8.55,8.5,8.5,101
438,2020-06-10,8.1,8.5,8.1,8.5,1050
437,2020-06-11,8.12,8.48,8.08,8.48,857
436,2020-06-12,8.48,8.48,8.48,8.48,269
435,2020-06-16,8.85,8.85,8.15,8.5,3
434,2020-06-18,8.9,8.9,8.26,8.9,203
433,2020-06-22,8.9,8.9,8.9,8.9,83
432,2020-06-23,9.0,9.0,9.0,9.0,1000
431,2020-06-24,9.0,9.4,8.6,8.6,159
430,2020-06-25,8.26,9.03,8.2,8.2,305
429,2020-06-26,8.61,8.61,8.0,8.61,953
428,2020-06-29,9.04,9.04,8.2,9.04,912
427,2020-06-30,9.48,9.48,8.59,8.59,139
426,2020-07-01,8.59,9.01,8.17,8.51,917
425,2020-07-03,8.93,8.93,8.92,8.92,20
424,2020-07-06,9.35,9.35,8.48,8.54,1340
423,2020-07-07,8.12,8.96,8.12,8.94,1167
