,timestamp,open,high,low,close,volume,bb_upper,bb_middle,bb_lowerband,macd,macd_signal,macdhist,macd_useful,rsi,stochastic_k,stochastic_d,useful_stochastic,returns
3756,2006-09-01,1116.9997,1127.9996,1116.9997,1122.1496,3328693,1130.450131674545,1121.549680000001,1112.649228325457,32.87711471707689,25.82492708472774,7.052187632349153,1.2730767683955884,68.11363873275579,56.40259926015877,71.73820092083143,0.786228237343216,0.11571540906845224
3755,2006-09-04,1111.2497,1136.8496,1111.2497,1130.9997,3193139,1135.0718548372538,1123.339680000001,1111.607505162748,33.42811254405501,27.345564176593193,6.082548367461818,1.2224327254022522,69.65588001959794,46.55400459864736,57.478701061881374,0.8099348756772962,0.11529614022001944
3754,2006-09-05,1129.9996,1132.9997,1119.7997,1125.2997,2885600,1134.7350198705471,1125.059680000001,1115.3843401294548,33.024157992040045,28.481282939682565,4.542875052357481,1.1595038770542165,67.39495524193468,50.527747068389374,51.16145030906523,0.9876136576104143,0.14302847499203986
3753,2006-09-06,1124.9997,1145.9496,1124.9997,1137.3497,4894290,1140.4603266912482,1126.679700000001,1112.899073308754,33.29257926334412,29.443542204414875,3.849037058929248,1.1307260190437314,69.63856585879068,62.275362330268024,53.11903799910164,1.1723736851431916,0.13140188984970935
3752,2006-09-07,1132.9997,1134.3997,1121.5997,1125.5497,4694855,1138.9869268104712,1128.2696800000008,1117.5524331895303,32.18216767518243,29.991267298568385,2.1909003766140422,1.073051277053525,64.92697572629879,54.90398178848466,55.90236372904741,0.9821406131339669,0.1352671499090623
3751,2006-09-08,1128.7497,1134.3997,1112.3997,1130.3497,5489949,1138.7186499935474,1129.9097000000008,1121.1007500064543,31.32834471949809,30.258682782754327,1.0696619367437634,1.0353505783587318,65.9365769914293,57.15674492817937,58.11202968231074,0.9835613252651171,0.11651243858427174
3750,2006-09-11,1132.6997,1132.9997,1081.4997,1087.6497,8726982,1155.948453938889,1121.2397000000008,1086.5309460611124,26.896109130634386,29.58616805233034,-2.690058921695954,0.9090771431792746,51.68372440557045,35.26539177925677,49.108706165306984,0.7181087536810352,0.16167880154796177
3749,2006-09-12,1089.7997,1109.7996,1075.1997,1106.7497,8689012,1153.6464883398778,1117.529700000001,1081.412911660124,24.64069823758564,28.5970740893814,-3.9563758517957623,0.8616510262752778,56.24031261588742,36.39312818057076,42.938421629335686,0.84756557878939,0.13774568902074225
3748,2006-09-13,1110.2497,1125.7997,1110.2497,1116.3496,7637169,1143.6728821512554,1113.3296800000012,1082.986477848747,23.358636731777324,27.549386617860584,-4.19074988608326,0.8478822797685684,58.365595361256,41.21532148858305,37.62461381613691,1.0954350705097766,0.12652846384322625
3747,2006-09-14,1121.9996,1136.0497,1115.4497,1125.9497,5112475,1143.883162400148,1113.4096800000011,1082.9361975998543,22.85379724167933,26.610268742624335,-3.756471500945004,0.858833763113114,60.43500900429872,65.83515884868916,47.814536172614375,1.3768858618855753,0.13140009718018497
3746,2006-09-15,1134.9996,1143.6996,1114.9997,1140.4996,5050757,1151.072081259212,1115.4396600000014,1079.8072387407908,23.358501376312688,25.959915269362007,-2.601413893049319,0.8997911254310018,63.40392805732912,82.74674475788204,63.26574169838481,1.3079234122057972,0.12078040185196026
3745,2006-09-18,1187.9997,1187.9997,1128.1997,1132.0496,5345891,1147.9234500652174,1124.3196400000013,1100.7158299347852,22.813657021665676,25.33066361982274,-2.5170065981570637,0.9006340048593374,60.56165121184293,76.37637185838678,74.98609182165272,1.0185405053518553,0.123095401473575
3744,2006-09-19,1085.2496,1144.9496,1085.2496,1118.3496,5670091,1144.4486483168691,1126.6396200000013,1108.8305916831334,21.03392247575539,24.47131539100927,-3.4373929152538807,0.8595337904673169,56.16553979033113,59.3137961404957,72.81230425225489,0.8146122657374744,0.12804582753013904
3743,2006-09-20,1089.9996,1130.5997,1089.9996,1127.2996,4966963,1143.4452944349412,1128.8296200000016,1114.213945565062,20.113800851743008,23.59981248315602,-3.4860116314130103,0.8522864690598243,58.295357984828634,41.17915415599442,58.956440718292356,0.6984674389140626,0.11044100432573556
3742,2006-09-21,1127.1496,1143.4997,1127.1496,1138.2496,5281593,1147.2196219705997,1131.2896000000014,1115.359578029403,20.03719501125761,22.887288988776337,-2.8500939775187284,0.8754726267966302,60.80457386605491,41.573357755045045,47.35543601717845,0.8779004323804362,0.09905560256731039
3741,2006-09-22,1134.9996,1157.8498,1126.9996,1155.1996,7983462,1158.9010896182535,1134.2296000000015,1109.5581103817494,21.10096883980873,22.530024958982814,-1.429056119174085,0.9365710370150161,64.37745703768707,53.52792843997218,45.42681345033728,1.1783333316674616,0.08128474074956404
3740,2006-09-25,1150.9996,1174.9996,1150.9996,1163.6496,7162786,1174.2770369020739,1140.5496000000014,1106.822163097929,22.36801706628262,22.497623380442775,-0.12960631416015644,0.9942391108621357,66.03945237001695,69.0043371285279,54.70187444118178,1.2614620217946069,0.06990936103101841
3739,2006-09-26,1162.9997,1179.9497,1162.9997,1178.2997,5787429,1188.7097972402373,1152.5396200000014,1116.3694427597654,24.274481436696306,22.852994991693482,1.4214864450028237,1.062201319587192,68.76073847012051,84.53240089733048,69.02155548861026,1.224724657375764,0.07018579398772662
3738,2006-09-27,1183.9996,1189.8996,1171.5497,1175.0497,3694788,1191.0583518663293,1162.0896400000013,1133.1209281336733,25.232258576630784,23.328847708680943,1.903410867949841,1.081590436515283,67.46912649989787,87.30355534293882,80.28009778959914,1.0874869082963377,0.07237974700133964
3737,2006-09-28,1179.4495,1181.9996,1163.2496,1168.0497,5048694,1184.5068395880758,1168.0496600000013,1151.5924804119268,25.13670210704504,23.69041858835376,1.4462835186912777,1.0610493019909015,64.65220818082567,79.9397952367734,83.92525049234764,0.9525118455745613,0.09584335324087645
3736,2006-09-29,1171.9997,1177.9997,1169.1497,1171.0496,3170639,1181.5028325840115,1171.2196600000013,1160.9364874159912,25.014686045608414,23.955272079804693,1.0594139658037207,1.0442246684685685,65.32045360902404,64.39871751382408,77.21402269784551,0.8340287847173774,0.09312167477790867
3735,2006-10-03,1187.9997,1187.9997,1159.9996,1161.3497,2090304,1182.4637627743464,1170.7596800000015,1159.0555972256566,23.860240572453222,23.9362657783344,-0.07602520588117656,0.9968238485240254,61.28603991119071,40.44009373167075,61.59286882742282,0.656571036575353,0.12003275154761739
3734,2006-10-04,1147.3996,1173.9996,1144.1997,1149.3496,6958238,1182.9729909804903,1164.9696600000013,1146.9663290195124,21.726575992944618,23.49432782125644,-1.7677518283118232,0.9247583569208372,56.62639875880813,22.44225117210003,42.42702080586503,0.5289612785868212,0.10305819917629933
3733,2006-10-05,1157.9996,1164.2997,1151.2497,1155.0496,4681864,1177.0183032961095,1160.9696400000016,1144.9209767038938,20.262006011928634,22.84786345939088,-2.5858574474622458,0.8868227897081812,58.25015363410439,13.518599417024248,25.466981440265084,0.5308284944854279,0.07207491349289241
3732,2006-10-06,1157.9996,1173.9996,1152.5496,1163.0496,4463413,1174.697777413187,1159.9696200000017,1145.2414625868164,19.52182148535553,22.18265506458381,-2.660833579228278,0.8800489133748246,60.48601869946564,26.35890500185057,20.773251863658356,1.268886796099748,0.03869147111180804
3731,2006-10-09,1154.9997,1166.6996,1151.9996,1154.0996,2279398,1166.5947666883187,1156.5796200000016,1146.5644733116844,18.00547381940396,21.34721881554784,-3.3417449961438805,0.8434575939367809,56.819881101556305,30.136757990867707,23.338087469914246,1.2913122392620136,0.07278401274898627
3730,2006-10-10,1155.9997,1164.7496,1146.9997,1150.1496,2100407,1164.0918100050073,1154.3396000000016,1144.5873899949959,16.297161843864615,20.337207421211197,-4.040045577346582,0.8013470830251298,55.2288505835663,28.534995722841284,28.343552905186595,1.0067543690903922,0.09681340583868381
3729,2006-10-11,1159.8997,1161.7996,1138.1497,1143.1997,4989734,1166.0869854640887,1153.1096200000015,1140.1322545359144,14.218610161104607,19.11348796918988,-4.894877808085273,0.743904523550301,52.44620192201776,18.885065500074827,25.852273071261347,0.7304992272059972,0.0964834053053023
3728,2006-10-12,1157.8498,1173.6995,1143.4997,1169.4996,6698110,1174.6248166966159,1155.9996200000016,1137.3744233033874,14.526077530325665,18.196005881417037,-3.6699283510913716,0.7983113230997938,60.54707460780785,40.500116271992944,29.306725831636424,1.3819393031026799,0.10230871391490837
3727,2006-10-13,1174.9996,1195.9497,1173.6497,1190.1496,7082279,1194.9249551690393,1161.4196200000015,1127.9142848309637,16.2487248705379,17.806549679241208,-1.5578248087033089,0.9125139436462857,65.51452413264597,63.83313311544606,41.07277162917135,1.5541472022333522,0.05285058281748789
3726,2006-10-16,1197.9996,1218.7496,1193.2496,1213.3996,6434917,1225.035176099706,1173.2796200000014,1121.5240639002968,19.267907545968683,18.098821252586703,1.1690862933819801,1.0645946096193912,70.08198296263325,90.25838776259828,64.8638790500125,1.3915046260647725,0.029009322238115143
3725,2006-10-17,1212.9996,1220.9996,1204.9996,1216.0495,4306413,1241.4068651184605,1186.4596000000015,1131.5123348815425,21.62517479827511,18.804091961724385,2.821082836550726,1.1500249436289198,70.560567934346,92.45090621918807,82.18080903241088,1.1249695313017278,0.0372108207766213
3724,2006-10-18,1211.1996,1220.9996,1204.9996,1207.9997,3872366,1234.3681494977657,1199.4196000000015,1164.4710505022374,22.583446579446672,19.559962885268842,3.0234836941778305,1.15457512429407,67.05162851302237,90.20446919465269,90.97125439214642,0.9915711264770696,0.05244198322234683
3723,2006-10-19,1211.9996,1218.9995,1185.9997,1195.6496,7104084,1224.828666182557,1204.6496000000013,1184.4705338174456,22.091674937008975,20.066305295616868,2.025369641392107,1.10093385959968,61.96066547856724,74.57117769090745,85.74218436824948,0.8697139948130517,0.06782932056348301
3722,2006-10-20,1197.1997,1218.7997,1197.1997,1202.0496,5254898,1221.9207084879247,1207.0296000000014,1192.1384915120782,21.96516809536115,20.446077855565726,1.5190902397954247,1.0742973909483529,63.50696895816908,58.51510071149885,74.43024919901974,0.7861736503801671,0.07553764836326216
3721,2006-10-23,1203.2497,1205.5996,1192.1497,1194.1497,2285059,1219.3878792281075,1203.1796200000015,1186.9713607718954,20.985546289564354,20.553971542365453,0.4315747471989013,1.020997146284325,60.251198230898936,38.535056370374654,57.20711159092707,0.6736060482467399,0.06908664801406394
3720,2006-10-26,1179.9997,1193.9997,1170.0996,1175.1997,3050704,1217.1344960715094,1195.0096600000015,1172.8848239284937,18.467203891409554,20.136618012174274,-1.6694141207647206,0.917095605639665,53.20496671743391,26.387537269471853,41.1458981171152,0.6413163517384882,0.08096487771397509
3719,2006-10-27,1175.9996,1227.0997,1175.9996,1222.8496,7025875,1228.6273502308375,1197.9796400000014,1167.3319297691653,20.084822765887566,20.126258962916932,-0.041436197029366184,0.9979411873261835,64.45998666779361,41.949773645783836,35.62412242854353,1.1775665135310653,0.048084490521156376
3718,2006-10-30,1215.0996,1239.8995,1215.0996,1232.7495,3034996,1246.4102160942373,1205.3996200000015,1164.3890239057657,21.9130367243431,20.483614515202166,1.4294222091409345,1.069783690182222,66.27488953639921,64.10665747888025,44.147989464712055,1.4520855480886932,0.04222277113071238
3717,2006-10-31,1239.9997,1239.9997,1219.0997,1226.1996,2952721,1254.1122659913779,1210.2296200000014,1166.346974008625,22.57317772627448,20.90152715741663,1.6716505688578494,1.0799774368766488,63.948126420744956,87.51917517324341,64.52520209930258,1.3563564673312254,0.04416083645762092
3716,2006-11-01,1225.9997,1267.9996,1220.1496,1264.1996,9438319,1281.370365722157,1224.2396000000012,1167.1088342778455,25.864477055693442,21.894117137071994,3.9703599186214475,1.181343686697404,70.43352066823849,88.71077216043021,80.11220160418469,1.1073315972356996,0.019300749660101202
3715,2006-11-02,1263.9997,1298.4997,1260.7995,1283.5997,6529145,1293.6564048365071,1245.9196000000013,1198.1827951634955,29.695964825970805,23.454486674851758,6.241478151119047,1.266110200476536,73.09457339761667,88.07087626285022,88.10027453217468,0.9996663089930131,-0.005063961918968962
3714,2006-11-03,1288.8495,1291.7995,1269.0996,1286.8996,4805086,1309.1292680147951,1258.729600000001,1208.329931985207,32.62266704113449,25.288122748108304,7.3345442930261875,1.2900390972506985,73.53096211785878,90.01541891601956,88.93235577976672,1.0121785049631986,-0.005012046005764548
3713,2006-11-06,1289.9996,1315.8995,1280.9995,1306.0497,5815227,1327.5361122691445,1273.3896400000012,1219.243167730858,36.07154237163422,27.44480667281349,8.626735698820735,1.314330350425324,75.96706383135339,87.91744474932473,88.66791330939822,0.9915361878715382,-0.02507569198936299
3712,2006-11-07,1314.9996,1315.4995,1285.1497,1290.2996,4168162,1313.073525735133,1286.2096400000014,1259.3457542648698,37.106162731751056,29.377077884601,7.729084847150055,1.263099171316883,70.24113756897613,83.05979123747058,86.99755163427166,0.9547371124493824,0.003758739443149528
3711,2006-11-08,1291.2496,1294.9997,1240.2997,1251.9996,9031876,1319.0763240356207,1283.7696400000013,1248.462955964382,34.43862982036967,30.389388271754733,4.049241548614937,1.1332452470712773,58.661973199938714,59.52148299461911,76.83290632713819,0.7746873812268572,0.07036743462218342
3710,2006-11-09,1259.9996,1266.4997,1242.9996,1261.3996,8509698,1318.9278355555994,1279.3296200000013,1239.7314044444033,32.7060769146392,30.852726000331625,1.8533509143075726,1.060070896629609,60.38791881135107,38.883292567169015,60.48818893308627,0.6428245456345668,0.08185352207183194
3709,2006-11-10,1279.8996,1292.7996,1253.0497,1286.2496,10766701,1318.7017249564037,1279.1996200000015,1239.6975150435992,32.95828102650694,31.273837005566687,1.6844440209402514,1.0538611242566884,64.59624948846808,34.72218180471372,44.37565245550065,0.782460197955009,0.04723041313287868
3708,2006-11-13,1285.9997,1292.4995,1279.6997,1286.7996,2256006,1306.5039255420609,1275.3496000000014,1244.1952744579419,32.82415853835187,31.58390131212372,1.2402572262281453,1.0392686518986831,64.68567349115814,50.17519471014365,41.260223027342164,1.2160669775559318,0.04895867235271134
3707,2006-11-14,1299.9996,1299.9996,1272.9995,1277.7996,2487980,1300.6271448875652,1272.8496000000014,1245.0720551124375,31.627063614146664,31.59253377252831,0.034529841618354595,1.0010929747473556,61.929133238599356,61.809865907737084,48.902414140864856,1.2639430382657988,0.06980750346141917
3706,2006-11-15,1279.7496,1287.9995,1258.1496,1262.0495,3863518,1297.2418866189917,1274.8595800000014,1252.4772733810112,29.07232811952258,31.088492641927164,-2.0161645224045834,0.9351475626166094,57.32521682750629,52.69000770535217,54.891689441077666,0.9598904359085387,0.09365734069860165
3705,2006-11-16,1275.9996,1281.8996,1259.9996,1263.4996,2926243,1296.6936995659692,1275.2795800000015,1253.8654604340338,26.855123636617463,30.241818840865225,-3.3866952042477614,0.8880128466456064,57.6374748381007,39.49748021693383,51.3324512766744,0.7694446541048312,0.08702020958297085
3704,2006-11-17,1271.4996,1271.6997,1254.0497,1259.1997,2115178,1291.1315365062812,1269.8696000000014,1248.6076634937215,24.468944356431166,29.087243943978415,-4.618299587547249,0.8412259478264072,56.32145860810843,22.295430527129515,38.160972816471876,0.5842469120049757,0.08072579750455788
3703,2006-11-20,1259.9495,1266.9996,1236.4997,1257.5996,3222803,1278.4097927663638,1264.0296000000012,1249.6494072336386,22.19293900179605,27.708382955541943,-5.515443953745894,0.8009467401040539,55.81077979161332,22.231218564241008,28.008043102768156,0.7937440856781529,0.08838274121588463
3702,2006-11-21,1254.9997,1278.6496,1254.9997,1273.8996,2015083,1274.6776157506913,1263.2496000000012,1251.8215842493112,21.45711783788761,26.458129932011076,-5.0010120941234675,0.8109839165891743,59.808675249549815,39.01918245738321,27.848610516251284,1.4011177482127248,0.0751629092276973
3701,2006-11-22,1277.0996,1289.9996,1272.9995,1278.2496,2520563,1282.8437153155066,1266.4896200000012,1250.1355246844957,20.983102762598946,25.36312449812865,-4.380021735529702,0.8273074858796332,60.82723305297936,61.29567683459022,40.84869261873819,1.5005541892538452,0.08100929583705718
3700,2006-11-23,1281.0997,1287.9497,1268.5997,1271.3997,3508391,1284.489308498274,1268.069640000001,1251.649971501728,19.82616898267065,24.255733395037048,-4.429564412366396,0.8173807264358897,58.32079789444552,71.96418533051364,57.42634820749574,1.253156217952238,0.07330487808043373
3699,2006-11-24,1271.6997,1274.4997,1258.0997,1261.5496,1778880,1284.0247760402299,1268.5396200000012,1253.0544639597724,17.908037172383047,22.986194150506247,-5.0781569781232,0.7790779567564315,54.822488251788556,63.364479808996315,65.54144732470012,0.9667848727093431,0.09036505580121457
3698,2006-11-27,1263.2496,1267.9996,1249.9497,1251.7997,1918379,1286.4280139567127,1267.379640000001,1248.3312660432894,15.423377353241449,21.47363079105329,-6.05025343781184,0.7182473007623564,51.52775530266746,38.891778267444444,58.07348113565152,0.6696994481284615,0.0962612469071531
3697,2006-11-28,1274.3995,1279.9496,1242.1996,1250.9996,4163946,1284.2372615097204,1262.799640000001,1241.3620184902818,13.237115929660831,19.826327818774796,-6.589211889113965,0.6676534379264008,51.25552843645228,23.283869950416886,41.84670934228593,0.5564086236737527,0.10947245706553366
3696,2006-11-29,1254.8497,1264.9995,1245.6495,1249.0997,1570762,1273.786515306313,1256.969660000001,1240.1528046936892,11.22182374959425,18.105427004938687,-6.883603255344436,0.6198044236423272,50.57228806713191,12.70381072270578,24.959819646855752,0.5089704534105521,0.11200050724533828
3695,2006-11-30,1269.9997,1269.9997,1240.9997,1244.9996,1984813,1262.61379686432,1251.689640000001,1240.765483135682,9.187933594276046,16.32192832280616,-7.133994728530112,0.5629196141878661,49.05263810928193,14.587180224307673,16.858286965810162,0.8652824722874596,0.11995987789875584
3694,2006-12-01,1251.1997,1268.9996,1247.9997,1260.9996,3038021,1262.108364442879,1251.579640000001,1241.050915557123,8.766077391741419,14.810758136593211,-6.044680744851792,0.5918722938350408,54.7650006735614,25.566418607436336,17.619136518149983,1.451059680541077,0.10654246044170024
3693,2006-12-04,1260.9996,1276.9996,1255.4996,1260.0995,2277048,1265.8039877685653,1253.2396000000012,1240.6752122314372,8.263862106089164,13.501378930492402,-5.237516824403238,0.612075414565657,54.39550231141711,36.8846475429548,25.679415458232985,1.4363507457148659,0.10169847698534928
3692,2006-12-05,1349.9995,1349.9995,1265.4996,1279.9995,3638332,1283.3740100612997,1259.039580000001,1234.7051499387023,9.363677912417643,12.67383872687745,-3.310160814459808,0.7388193990949293,60.70749059660866,45.38809843372909,35.94638819470679,1.2626608878722514,0.059296898162851
3691,2006-12-06,1284.5997,1299.3495,1270.5995,1280.0997,3903390,1291.9638468450944,1265.239580000001,1238.5153131549077,10.126641545154598,12.16439929053288,-2.0377577453782827,0.83248184339327,60.73695799405616,40.22938792110684,40.834044632596964,0.9851923384780885,0.06761192116520287
3690,2006-12-07,1276.0497,1308.9997,1276.0497,1300.7497,4553543,1306.3553157434606,1276.389600000001,1246.4238842565417,12.256295199918213,12.182778472409947,0.07351672750826665,1.0060344795462512,66.33954948290928,41.12237060296155,42.24661898593254,0.9733884412538351,0.05873528166102959
3689,2006-12-08,1309.9997,1309.9997,1263.0496,1267.7995,4535609,1305.319420623843,1277.749580000001,1250.1797393761592,11.156648402939027,11.977552458515763,-0.8209040555767366,0.9314631216669735,53.276045643970484,33.53439803320632,38.29538551909162,0.8756772540255072,0.1097178221004187
3688,2006-12-11,1266.9996,1279.9995,1224.9997,1238.2997,7210193,1314.375877131192,1273.389620000001,1232.40336286881,7.814700075927476,11.144981981998106,-3.3302819060706295,0.7011855280295781,44.77506406239809,25.123861890374148,33.260210175514054,0.7553729142959587,0.1453201514948279
3687,2006-12-12,1236.7997,1258.9996,1180.9996,1208.0497,10906058,1324.0541078419024,1258.9996600000009,1193.9452121580994,2.694202667859372,9.45482611917036,-6.7606234513109875,0.28495528462407965,38.06726874808457,14.874950501822957,24.511070141801184,0.6068666286607868,0.170936593088844
3686,2006-12-13,1215.4996,1240.9997,1201.9997,1238.0996,6306668,1313.3939112037683,1250.599640000001,1187.8053687962338,1.048856804924526,7.773632256321193,-6.724775451396667,0.13492493217332727,46.6220313750143,25.290867371682037,21.763226587959753,1.162091809753702,0.13573221411266112
3685,2006-12-14,1248.3997,1272.7997,1239.0996,1261.4995,3766419,1284.9355067464364,1242.749600000001,1200.5636932535656,1.614474071229779,6.54180061930291,-4.927326548073131,0.24679353058635656,52.163247315497955,42.545186657477856,27.57033484366099,1.543150886586345,0.12072933837865185
3684,2006-12-15,1262.9997,1270.9997,1243.9996,1253.4995,3379346,1276.4598422198687,1239.8896000000009,1203.319357780133,1.4010462990049746,5.513649755243323,-4.112603456238348,0.2541050594794527,50.24290588652984,59.96626755143685,42.600773860198956,1.4076332920201275,0.1270842150315976
3683,2006-12-18,1262.9997,1296.9996,1244.9996,1289.1496,3275863,1303.5655095556283,1250.0595800000008,1196.5536504443733,4.061747089438541,5.223269222082367,-1.1615221326438263,0.7776254519423832,57.713732149983144,76.28934323211415,59.60026581367632,1.280016828626429,0.09157191686674682
3682,2006-12-19,1297.7997,1297.7997,1230.9997,1253.0497,7037989,1292.737067103607,1259.0595800000006,1225.3820928963942,3.220289907134884,4.82267335909287,-1.6023834519579863,0.6677395849468458,49.59350206652796,73.25105167456535,69.83555415270548,1.0489077170403973,0.1212240823328874
3681,2006-12-20,1259.9996,1273.9996,1231.1497,1248.5995,5374501,1290.3590032004233,1261.1595600000007,1231.9601167995781,2.1693284120863154,4.2920043696915595,-2.122675957605244,0.5054348097605064,48.684143991681495,57.622621605827135,69.05433883750224,0.834453309898802,0.08489527666797869
3680,2006-12-21,1269.9997,1269.9997,1243.1496,1261.2997,2992322,1290.3176197962557,1261.1196000000007,1231.9215802037456,2.3343252075658256,3.9004685372664127,-1.5661433297005871,0.5984730258077672,51.42173081329846,41.66479587797252,57.51282305278838,0.724443587819195,0.08360415847240743
3679,2006-12-22,1261.9997,1275.4997,1255.9997,1271.3496,1614066,1293.6519018440529,1264.6896200000006,1235.7273381559482,3.238695629009271,3.7681139556149845,-0.5294183266057133,0.8595004469499097,53.53417777554014,44.03677644710564,47.77473131030181,0.9217587465030882,0.036182022631697786
3678,2006-12-26,1272.0997,1282.8997,1269.5997,1276.7497,1763136,1283.4684380096846,1262.2096400000007,1240.9508419903168,4.341116949182833,3.882714554328554,0.458402394854279,1.1180623474736868,54.67471397862482,58.08378243512961,47.928451586735974,1.2118852270872045,-0.013745842274331621
3677,2006-12-27,1280.0997,1297.7496,1280.0997,1292.8496,3479159,1299.8750653731065,1270.1696200000006,1240.4641746268946,6.43968844562437,4.394109332587718,2.045579113036652,1.4655275866410902,57.985850481692644,73.84489915460199,58.6551526789458,1.2589669582619387,0.005066327900785872
3676,2006-12-28,1298.4997,1302.9995,1269.1497,1276.6495,5330938,1296.2222250007117,1275.7796200000005,1255.3370149992893,6.718165960550095,4.858920658180193,1.859245302369902,1.3826457423707437,53.732303890217345,72.3679494951014,68.09887702827773,1.0626893225427338,0.009948071103305978
3675,2006-12-29,1277.4996,1288.3997,1265.2497,1270.3496,3048916,1293.7342466671682,1277.5896000000005,1261.4449533328327,6.357229928534025,5.15858251225096,1.1986474162830651,1.232359841765918,52.130813600765016,59.71588552785249,68.64291139251868,0.8699497780095741,0.05073414436466939
3674,2007-01-02,1252.5496,1284.9997,1252.5496,1281.6497,981863,1294.6733457700316,1279.6496200000006,1264.6258942299696,6.903430701985371,5.507552150197842,1.3958785517875292,1.2534480861406616,54.7367731697608,48.06206989602779,60.048634972993945,0.8003857193030791,0.02875192808144078
3673,2007-01-03,1255.9997,1291.7995,1255.9997,1284.7996,1966921,1296.4198902349367,1281.2596000000005,1266.0993097650644,7.503968280022946,5.906835376162863,1.597132903860083,1.2703872381995511,55.464580355690565,50.71260711951791,52.830187514466125,0.959917227354751,0.02428402063637014
3672,2007-01-04,1286.9997,1299.9996,1276.9996,1280.3496,3382985,1288.6608322468855,1278.7596000000005,1268.8583677531155,7.533973866462475,6.232263074222785,1.3017107922396898,1.2088664706122059,54.14012295863928,58.90338732088663,52.559354778810835,1.1207022530769988,0.036357257424066036
3671,2007-01-05,1277.9997,1311.6995,1277.9997,1288.5996,3783411,1293.359619180864,1281.1496200000006,1268.9396208191372,8.129744922887085,6.611759443955645,1.5179854789314398,1.229588733800525,56.22704739616283,59.991941954168105,56.53597879819094,1.0611285632519685,-0.002755006287445627
3670,2007-01-08,1287.9995,1288.5996,1267.9996,1277.0996,3006807,1290.348432903766,1282.4996200000005,1274.650807096235,7.586491534924562,6.806705862149428,0.7797856727751338,1.114561388220306,52.63163062987215,52.51858020663743,57.13796982723078,0.9191537670211054,0.005207189791618605
3669,2007-01-09,1279.9995,1287.9995,1271.4996,1280.4496,1917470,1290.2694439429988,1282.2596000000005,1274.2497560570023,7.34164638441348,6.913693966602239,0.42795241781124105,1.0618992422688271,53.563163611038355,48.782472261195146,53.764331474000294,0.9073389536106422,0.01511187945234238
3668,2007-01-10,1278.6997,1290.8997,1264.0496,1273.2996,3575439,1290.0621541320647,1279.9596000000006,1269.8570458679364,6.495780282054056,6.830111229692602,-0.3343309476385459,0.9510504388003074,51.2467196906364,34.937663625003545,45.41290536427877,0.7693333721934708,0.03196419758554869
3667,2007-01-11,1277.9997,1298.4997,1269.9997,1295.1495,2904773,1298.7777149218075,1282.9195800000005,1267.0614450781934,7.502050654484037,6.96449911465089,0.5375515398331476,1.0771845226747643,57.321037609269695,42.858591564717706,42.192909150305525,1.0157771158191722,0.019997845808534143
3666,2007-01-12,1305.0496,1344.9495,1294.4996,1340.0996,4707312,1342.3821073068705,1293.2195800000004,1244.0570526931303,11.790708631122925,7.929741017945297,3.8609676131776283,1.4868970631499965,66.553378365839,59.561662150294445,45.785972446671956,1.3008714015994172,-3.738528091490334e-05
3665,2007-01-15,1344.9996,1372.2995,1341.9995,1364.6496,4919084,1381.8946619770206,1310.7295800000006,1239.5644980229806,16.97480580790716,9.73875397593767,7.23605183196949,1.7430161856278732,70.32859287432652,84.06855833805038,62.1629373510209,1.3523903779406865,0.00703469960347336
3664,2007-01-16,1368.9996,1371.9995,1343.9996,1346.9997,1520117,1392.411801193227,1324.0396000000005,1255.6673988067741,19.43500609390162,11.67800439953046,7.75700169437116,1.6642403469794076,64.67647567412368,87.85550350538382,77.16190799790961,1.1385864578123692,0.023904905101315155
3663,2007-01-17,1354.9997,1361.7996,1346.0996,1349.7996,2398545,1386.3462154493736,1339.3396000000007,1292.3329845506278,21.364385735704673,13.615280666765303,7.74910506893937,1.5691476553880244,65.15489200946203,82.5224565988212,84.81550614741853,0.9729642649940475,0.011409101025070534
3662,2007-01-18,1348.9995,1383.4995,1348.9995,1366.9996,3410443,1374.5298151575378,1353.7096200000005,1332.8894248424633,24.00461895095532,15.693148323603307,8.311470627352012,1.529624168201554,68.02030302549149,78.69834140937041,83.02543383785854,0.9478823267947197,-0.013423559158320275
3661,2007-01-19,1398.9996,1408.9997,1374.9996,1380.2497,5157003,1386.0474618522696,1361.7396400000005,1337.4318181477313,26.85660886089886,17.92584043106242,8.93076842983644,1.4982064000949682,70.06266907196644,72.1854552902456,77.80208443281248,0.9278087575222072,-0.01749690653799818
3660,2007-01-22,1384.9996,1391.8997,1370.5496,1373.4496,2072774,1389.6033569767503,1363.4996400000005,1337.3959230232506,28.242557549761386,19.989183854802214,8.253373694959173,1.4128919797281456,67.67396852262748,61.28602287307444,70.7232731908969,0.8665608944265156,-0.003713350675554339
3659,2007-01-23,1372.9995,1380.9995,1353.9996,1360.8496,1476417,1387.2107908554706,1366.2696200000005,1345.3284491445304,28.001434071807807,21.591633898203334,6.409800173604474,1.2968649896448012,63.36322453750428,41.94906205350005,58.47351340560678,0.717402796758878,-0.034794366695628964
3658,2007-01-24,1367.9996,1373.9996,1360.2996,1368.7497,1265275,1383.0591407904114,1370.0596400000006,1357.0601392095898,28.123622411623955,22.898031600887457,5.225590810736499,1.2282113546622047,64.87402030242839,33.89146536940673,45.70885009866049,0.7414639680554976,-0.02012793135224078
